# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
337.748564 1.652943 0.226641 -1.608075 6.535 -0.003730 0.078940
351.960750 1.631387 0.226978 -1.859333 6.535 0.063036 0.097777
7.052839 1.622539 0.299291 -0.300304 6.535 0.078930 0.034731
22.280097 1.616699 0.298911 -0.298247 6.535 0.194740 0.080232
37.628904 1.609458 0.299202 -0.305396 6.535 0.206292 0.051827
52.189943 1.609378 0.297868 -0.309309 6.535 0.219955 0.047470
68.577114 1.598239 0.296711 -0.318105 6.535 0.360589 0.048743
86.222361 1.590586 0.295585 -0.339318 6.535 0.359746 0.116342
104.202404 1.553766 0.294632 -0.369651 6.535 0.193646 0.137561
120.100383 1.605257 0.286695 -0.400787 6.535 0.035688 0.207708
144.261330 1.570195 0.298555 -0.414383 6.535 0.797831 0.461126
169.006192 1.612399 0.291370 -0.394869 6.535 -0.374976 0.380140
198.050385 1.652638 0.293044 -0.317002 6.535 0.160737 0.374361
217.709582 1.533200 0.291697 -0.363289 6.535 -0.501161 0.452338
236.136223 1.703860 0.295429 -0.397948 6.535 -0.425195 0.437954
257.012024 1.537973 0.293285 -0.370204 6.535 -0.083187 0.153462
273.949866 1.546797 0.294271 -0.338860 6.535 -0.308017 0.091682
291.751408 1.593817 0.296988 -0.313426 6.535 -0.249319 0.047797
308.222173 1.612155 0.298813 -0.298913 6.535 -0.190740 0.038745
322.856202 1.627477 0.299667 -0.291949 6.535 -0.202483 0.042138
337.828251 1.620771 0.298748 -0.296007 6.535 -0.138308 0.037441
352.444209 1.624879 0.298118 -0.303058 6.535 -0.071177 0.027024
6.767877 1.629104 0.303708 -0.522500 6.535 0.000534 0.083108
22.765544 1.626632 0.302957 -0.528392 6.535 0.158237 0.111704
36.986743 1.621594 0.300631 -0.533681 6.535 0.220692 0.064618
52.245904 1.635796 0.303433 -0.526061 6.535 0.175280 0.060643
68.467221 1.600395 0.301638 -0.526747 6.535 0.083418 0.070624
86.801869 1.611176 0.308801 -0.519976 6.535 0.151241 0.100145
104.904863 1.555541 0.302784 -0.525490 6.535 0.237626 0.127967
122.254790 1.501853 0.299738 -0.538530 6.535 0.012111 0.123626
142.192940 1.547973 0.293757 -0.542402 6.535 0.005109 0.168982
165.277289 1.637766 0.290036 -0.556896 6.535 -0.354768 0.333021
194.365877 1.697655 0.286541 -0.557888 6.535 0.097525 0.212773
219.043245 1.557342 0.292749 -0.550066 6.535 0.146168 0.222968
237.588671 1.521961 0.302205 -0.539689 6.535 0.005386 0.151182
255.063790 1.594204 0.304682 -0.523580 6.535 -0.009430 0.096213
273.434937 1.593852 0.301833 -0.524740 6.535 -0.112563 0.076899
291.791556 1.590365 0.300847 -0.526170 6.535 -0.270736 0.069568
307.670396 1.630943 0.304928 -0.525848 6.535 -0.206861 0.070870
322.600060 1.619830 0.303844 -0.527408 6.535 -0.089039 0.053349
338.122910 1.644412 0.303127 -0.521765 6.535 -0.160951 0.109360
352.615267 1.609634 0.303520 -0.522778 6.535 -0.086009 0.184373
6.544620 1.647477 0.314915 -0.692013 6.535 -0.017178 0.067329
22.885510 1.589173 0.299114 -0.709914 6.535 0.126674 0.093769
36.224423 1.622135 0.301662 -0.707111 6.535 0.231648 0.136039
51.709894 1.593694 0.300752 -0.707151 6.535 0.166749 0.066091
68.083481 1.589913 0.301496 -0.712402 6.535 0.064818 0.080444
86.878390 1.582653 0.304968 -0.703136 6.535 0.034139 0.094761
105.850974 1.517071 0.310634 -0.707077 6.535 0.131658 0.232919
123.731002 1.477712 0.302524 -0.714392 6.535 0.021299 0.136111
140.761767 1.491714 0.301731 -0.706976 6.535 -0.161343 0.178825
163.409784 1.630168 0.290776 -0.731116 6.535 0.130729 0.238670
193.740345 1.597857 0.290662 -0.709831 6.535 0.297601 0.313727
216.545122 1.551304 0.296282 -0.712072 6.535 0.372396 0.362492
239.777679 1.379157 0.302397 -0.734228 6.535 -0.215146 0.290211
254.932573 1.498132 0.303870 -0.715874 6.535 0.151216 0.158347
273.280627 1.548240 0.303500 -0.698777 6.535 -0.055397 0.079829
291.355765 1.595153 0.302819 -0.701790 6.535 0.017463 0.079016
308.137829 1.597689 0.304218 -0.708670 6.535 -0.222736 0.087721
323.111704 1.627698 0.302968 -0.709291 6.535 -0.186954 0.114955
337.256505 1.582061 0.301237 -0.705422 6.535 -0.188510 0.205728
352.236680 1.688733 0.316880 -0.686315 6.535 -0.211412 0.453330
9.460135 1.667434 0.325753 -0.904082 6.535 0.380796 0.744104
22.766789 1.609099 0.305921 -0.912140 6.535 0.170599 0.226588
36.727312 1.652469 0.307739 -0.922355 6.535 0.107952 0.076124
52.478656 1.642244 0.305258 -0.909174 6.535 0.255096 0.075918
68.223418 1.585315 0.301382 -0.928037 6.535 0.126905 0.092438
86.749743 1.562780 0.305491 -0.941230 6.535 0.051578 0.128875
105.950965 1.493528 0.305371 -0.937362 6.535 0.036844 0.175170
124.384511 1.471035 0.314324 -0.922378 6.535 -0.171768 0.201735
141.651865 1.594822 0.312784 -0.899064 6.535 -0.179107 0.214924
167.177011 1.706975 0.300220 -0.933238 6.535 0.208393 0.236682
199.821444 1.645853 0.307312 -0.940178 6.535 -0.072534 0.508098
216.323777 1.491028 0.318373 -0.891566 6.535 -0.035266 0.270126
237.440633 1.441583 0.321802 -0.923413 6.535 0.021371 0.248212
253.515787 1.476112 0.308270 -0.933122 6.535 -0.073522 0.138689
272.522804 1.537900 0.301906 -0.935474 6.535 -0.122094 0.126102
291.583722 1.611207 0.304711 -0.919217 6.535 0.016440 0.086902
308.652032 1.613298 0.304254 -0.920905 6.535 -0.234566 0.081856
323.346706 1.595359 0.297256 -0.928169 6.535 -0.144113 0.070534
337.169950 1.592359 0.304335 -0.920742 6.535 -0.057322 0.053995
352.417937 1.690224 0.324927 -0.880781 6.535 -0.276970 0.344051
7.175775 1.584637 0.300893 -1.742838 6.535 -0.004943 0.047112
21.719830 1.630319 0.305163 -1.461479 6.535 -0.052549 0.083300
36.873091 1.665222 0.308263 -1.406169 6.535 0.080199 0.063197
51.296360 1.670491 0.309708 -1.433163 6.535 0.081913 0.115711
68.944811 1.616157 0.308330 -1.476521 6.535 0.172136 0.177372
95.578624 1.350680 0.338079 -2.242316 6.535 0.608816 4.935548
109.100048 1.100961 0.339833 -1.434986 6.535 0.421206 2.553463
122.871359 1.639612 0.327516 -1.270509 6.535 0.227015 0.337124
136.360997 1.498494 0.327344 -1.281015 6.535 1.749983 7.342100
169.689250 1.592839 0.279088 -1.126264 6.535 0.759092 2.272708
192.421800 1.839000 0.301964 -1.266336 6.535 -0.698495 1.376432
219.213939 1.687279 0.319403 -1.385091 6.535 -0.331918 0.612646
235.528506 1.541047 0.341665 -1.505792 6.535 -1.077193 2.853297
247.726087 1.183828 0.326957 -1.460454 6.535 0.064024 0.640007
270.012668 1.533158 0.328924 -1.931357 6.535 -0.648611 3.194895
291.687203 1.633981 0.310189 -1.504967 6.535 0.046009 0.194191
308.712614 1.649416 0.305971 -1.402262 6.535 -0.172939 0.109496
322.855513 1.682665 0.307421 -1.357094 6.535 -0.018688 0.061463
338.127765 1.628315 0.306154 -1.469378 6.535 -0.049461 0.045184
351.262380 1.582226 0.302093 -1.722418 6.535 0.032689 0.059846
6.954080 2.432535 0.342019 -0.379877 6.535 0.020646 0.033813
22.437204 2.435801 0.338491 -0.382837 6.535 0.119030 0.044857
37.358714 2.435960 0.332902 -0.399682 6.535 0.175373 0.038638
52.103236 2.458594 0.332759 -0.408753 6.535 0.251944 0.040004
68.002022 2.431591 0.329934 -0.418643 6.535 0.391850 0.038444
85.682090 2.454293 0.332950 -0.428434 6.535 0.328145 0.067799
104.314508 2.442130 0.330023 -0.454865 6.535 0.148681 0.072029
121.911769 2.428787 0.318502 -0.476764 6.535 0.162420 0.104497
141.911131 2.416418 0.306607 -0.481011 6.535 0.219776 0.113085
166.486619 2.398698 0.300500 -0.492202 6.535 0.165682 0.198598
192.363589 2.419951 0.298363 -0.490201 6.535 -0.263369 0.175805
217.755588 2.377392 0.301727 -0.488770 6.535 -0.207875 0.130155
238.772079 2.418273 0.317973 -0.471176 6.535 0.013141 0.114071
256.146241 2.468492 0.327407 -0.457392 6.535 -0.375493 0.109128
273.849328 2.428100 0.327167 -0.429685 6.535 -0.343348 0.063808
291.816565 2.460169 0.333029 -0.406424 6.535 -0.314390 0.041365
308.057124 2.449136 0.334586 -0.390000 6.535 -0.232110 0.033681
322.991251 2.446492 0.335222 -0.387466 6.535 -0.238954 0.043223
337.464762 2.415534 0.334324 -0.383681 6.535 -0.101665 0.023272
352.440612 2.429562 0.341258 -0.376353 6.535 -0.025321 0.024135
7.126708 2.620611 0.388353 -0.691548 6.535 0.075437 0.050269
22.940577 2.582128 0.370630 -0.697156 6.535 0.063549 0.055494
37.146113 2.525384 0.349553 -0.700606 6.535 0.266574 0.086371
51.935428 2.560537 0.355546 -0.696878 6.535 0.264722 0.051921
68.547233 2.572930 0.363465 -0.700556 6.535 0.249164 0.063743
86.970932 2.610302 0.372139 -0.699143 6.535 0.193455 0.072132
104.239849 2.543075 0.367068 -0.707039 6.535 0.386690 0.166253
122.467915 2.480437 0.359968 -0.713284 6.535 0.202263 0.095466
142.382672 2.449777 0.339717 -0.724172 6.535 0.184550 0.111952
167.123000 2.448493 0.315897 -0.707754 6.535 -0.117455 0.182141
191.711555 2.413566 0.314652 -0.705461 6.535 0.003170 0.130838
217.187007 2.419264 0.333248 -0.707473 6.535 -0.243350 0.166461
236.782242 2.429178 0.346809 -0.712333 6.535 0.102150 0.191672
254.952591 2.529970 0.367750 -0.703721 6.535 -0.297969 0.158264
274.038971 2.589485 0.368418 -0.698717 6.535 -0.288634 0.104901
291.951217 2.589785 0.366704 -0.690975 6.535 -0.309799 0.079455
308.074521 2.580903 0.363424 -0.697304 6.535 -0.394573 0.058841
323.216942 2.576495 0.367297 -0.694140 6.535 -0.228874 0.054876
337.519548 2.592445 0.374598 -0.698058 6.535 -0.118192 0.055840
352.389340 2.618944 0.390809 -0.694002 6.535 0.010446 0.045852
6.068994 2.749565 0.421049 -0.962472 6.535 0.097211 0.110437
23.658121 2.554958 0.379286 -1.006330 6.535 0.108066 0.103148
37.118876 2.588881 0.367585 -0.990604 6.535 0.194961 0.068958
51.810342 2.574763 0.371884 -0.977629 6.535 0.225132 0.072339
68.085878 2.632796 0.375723 -0.993661 6.535 0.131513 0.074770
87.417409 2.673767 0.388795 -1.001177 6.535 0.123421 0.073755
104.847382 2.598785 0.390824 -1.003577 6.535 0.132291 0.094021
124.094619 2.504774 0.379654 -0.992809 6.535 0.106321 0.101868
142.013336 2.494598 0.356542 -1.001225 6.535 -0.017319 0.118733
167.025315 2.450621 0.332749 -0.989660 6.535 0.242360 0.146251
194.406154 2.425697 0.326139 -0.993591 6.535 -0.091307 0.147850
217.927968 2.415057 0.357826 -1.004243 6.535 -0.080788 0.107522
238.051685 2.519546 0.383292 -1.013198 6.535 0.081712 0.183762
254.805360 2.524382 0.388047 -1.000121 6.535 -0.217185 0.170351
273.704998 2.616700 0.382030 -0.991633 6.535 -0.141493 0.110150
291.596758 2.678871 0.382091 -0.997020 6.535 -0.153017 0.072221
308.209675 2.585657 0.367634 -0.998623 6.535 -0.050017 0.065439
322.929571 2.548137 0.359576 -0.994071 6.535 -0.195443 0.074735
337.245800 2.582940 0.385285 -0.995330 6.535 -0.187332 0.143058
352.032007 2.758374 0.419486 -0.972308 6.535 -0.082473 0.120203
6.971165 3.202738 0.455490 -1.317986 6.535 -0.094705 0.342973
23.650742 2.571172 0.390227 -1.372121 6.535 0.136987 0.062882
36.946405 2.567226 0.372565 -1.354976 6.535 0.161906 0.111971
52.072775 2.642913 0.388789 -1.370644 6.535 0.154728 0.079154
68.957407 2.684485 0.395061 -1.365736 6.535 0.349604 0.134172
86.726934 2.601763 0.386240 -1.366019 6.535 -0.059935 0.145232
105.549340 2.557558 0.386754 -1.353893 6.535 0.357998 0.242708
123.422396 2.511289 0.392236 -1.380436 6.535 0.108490 0.122329
141.729524 2.391027 0.361336 -1.364203 6.535 -0.053099 0.231614
167.216664 2.271439 0.310541 -1.324716 6.535 0.264136 0.325835
193.372044 2.493667 0.337232 -1.344407 6.535 -0.177690 0.250690
220.205544 2.642534 0.393122 -1.363580 6.535 0.063441 0.226479
236.165040 2.520994 0.390778 -1.396732 6.535 -0.099194 0.164704
254.429885 2.490449 0.382855 -1.386297 6.535 -0.241931 0.246056
272.820776 2.609854 0.397100 -1.374257 6.535 0.114879 0.138197
291.723550 2.608146 0.386501 -1.359198 6.535 -0.135706 0.080944
307.875919 2.578643 0.372927 -1.357149 6.535 -0.200246 0.077954
323.178508 2.565620 0.371204 -1.371759 6.535 -0.072291 0.064614
336.895983 2.572404 0.388598 -1.373447 6.535 0.010975 0.188066
351.149138 2.974073 0.444081 -1.330662 6.535 -0.540130 0.787986
7.099222 2.427826 0.348154 -2.373978 6.535 -0.078756 0.065432
22.752446 2.550080 0.370955 -2.002790 6.535 0.026002 0.059973
35.713525 2.692555 0.377299 -1.970654 6.535 -0.060242 0.077587
52.741218 2.762033 0.390278 -2.056271 6.535 0.093013 0.118399
69.620841 2.835199 0.410438 -2.158808 6.535 -0.171914 0.255415
86.668083 2.661726 0.412890 -2.092932 6.535 0.207256 0.321004
105.698821 2.781454 0.426791 -2.129014 6.535 0.287015 0.563034
121.594987 2.661474 0.418113 -2.015814 6.535 -0.122180 0.360919
143.171152 2.652634 0.392653 -1.953563 6.535 0.429181 0.918242
173.388553 2.602466 0.354683 -1.898494 6.535 0.225035 0.896696
193.180089 2.515841 0.330277 -1.851757 6.535 0.355003 0.724010
220.790421 2.804715 0.407835 -2.078308 6.535 -0.262728 0.800971
238.880125 2.622523 0.436496 -2.075799 6.535 -0.307414 1.076848
254.899385 2.511514 0.397691 -1.970228 6.535 -0.452307 0.735292
273.519656 2.770773 0.418375 -1.988944 6.535 0.018270 0.163650
290.775489 2.629370 0.384343 -2.109044 6.535 0.023502 0.143234
308.959550 2.803166 0.388322 -1.926166 6.535 -0.174102 0.130029
322.306857 2.666195 0.378458 -1.972227 6.535 -0.214943 0.073401
337.890313 2.599740 0.377878 -2.046892 6.535 -0.036538 0.097396
351.226052 2.435429 0.359890 -2.264949 6.535 0.136307 0.167592
7.612518 1.125984 0.119143 -0.144667 7.546 0.050974 0.028873
22.773020 1.142947 0.115455 -0.148858 7.546 0.102531 0.022997
36.927117 1.162453 0.109986 -0.149569 7.546 0.129042 0.018884
51.062623 1.162373 0.107904 -0.149188 7.546 0.141818 0.029449
67.604998 1.138979 0.112228 -0.149803 7.546 0.262949 0.085377
86.493136 1.157497 0.114191 -0.154574 7.546 0.226283 0.055931
104.637733 1.167745 0.112229 -0.156299 7.546 0.301726 0.067602
122.486749 1.145060 0.110520 -0.158189 7.546 0.252121 0.067082
143.080755 1.151290 0.111692 -0.156257 7.546 0.064226 0.074313
167.642504 1.142084 0.113190 -0.158942 7.546 -0.051645 0.075941
193.379146 1.150222 0.112441 -0.159407 7.546 0.064714 0.063743
216.248937 1.151800 0.111003 -0.156564 7.546 -0.255851 0.069339
236.845084 1.145416 0.111684 -0.154892 7.546 -0.241675 0.061387
254.665264 1.151937 0.112796 -0.154849 7.546 -0.176916 0.059232
272.988054 1.148294 0.115191 -0.152079 7.546 -0.213256 0.055233
292.090714 1.136710 0.110083 -0.145972 7.546 -0.169731 0.071721
308.785842 1.165615 0.107565 -0.147467 7.546 -0.150354 0.032194
323.228292 1.166849 0.110420 -0.149713 7.546 -0.123859 0.018192
337.413170 1.144696 0.115538 -0.148009 7.546 -0.122970 0.016223
352.181686 1.125610 0.118884 -0.144599 7.546 -0.050562 0.018632
8.345685 1.089410 0.123650 -0.213586 7.546 0.107503 0.035781
23.275072 1.129532 0.118557 -0.217336 7.546 0.141466 0.024642
36.609961 1.165241 0.111191 -0.218409 7.546 0.138478 0.021915
50.292800 1.188482 0.107456 -0.216521 7.546 0.165959 0.046626
63.094732 1.210359 0.103209 -0.211955 7.546 0.341869 0.170600
77.984499 1.001249 0.077231 -0.249579 7.546 -1.278576 0.226026
296.333277 1.169944 0.100878 -0.212822 7.546 -0.204815 0.134538
309.525499 1.179923 0.106833 -0.216312 7.546 -0.212916 0.062472
323.419665 1.165113 0.111360 -0.217896 7.546 -0.144627 0.031785
336.674398 1.129070 0.118590 -0.217681 7.546 -0.128272 0.023139
351.461016 1.089765 0.123444 -0.213053 7.546 -0.064629 0.041656
10.313533 1.064769 0.125299 -0.278008 7.546 0.027678 0.076759
24.467716 1.117401 0.118850 -0.296171 7.546 0.144902 0.023886
36.279189 1.164801 0.111295 -0.296054 7.546 0.146081 0.022027
49.310773 1.185988 0.106629 -0.290579 7.546 0.146696 0.049612
61.261270 1.194623 0.101375 -0.266102 7.546 -0.471567 0.347288
298.499102 1.262159 0.103116 -0.266434 7.546 -0.896432 0.451969
310.498951 1.189184 0.107486 -0.290270 7.546 -0.211042 0.048508
323.854585 1.163993 0.111398 -0.295498 7.546 -0.165148 0.024505
335.637948 1.119371 0.118717 -0.294261 7.546 -0.119834 0.024649
349.520166 1.067264 0.125602 -0.278182 7.546 -0.079588 0.068704
24.354689 1.124737 0.115203 -0.453590 7.546 0.088057 0.043449
35.372034 1.166803 0.111684 -0.429763 7.546 0.126161 0.023149
51.726997 1.146557 0.113601 -0.428304 7.546 0.156566 0.074944
68.485439 1.132830 0.116170 -0.441320 7.546 0.244190 0.068588
87.044007 1.139002 0.113607 -0.431061 7.546 0.232109 0.062842
105.222594 1.163113 0.112608 -0.435320 7.546 0.064987 0.070189
122.354178 1.156117 0.112634 -0.438304 7.546 0.113883 0.077692
144.592549 1.143403 0.113096 -0.441896 7.546 0.016444 0.080634
168.345734 1.150419 0.113953 -0.436241 7.546 0.120040 0.080095
192.410734 1.148254 0.114775 -0.439598 7.546 0.034558 0.069078
215.744584 1.141418 0.112640 -0.438570 7.546 -0.137940 0.064691
235.823324 1.155481 0.113169 -0.431862 7.546 -0.035840 0.088656
255.182053 1.140228 0.114903 -0.433798 7.546 -0.124850 0.085510
273.001042 1.159383 0.115069 -0.439071 7.546 -0.025469 0.087803
292.170180 1.123267 0.114000 -0.445789 7.546 -0.135643 0.078897
307.890544 1.136403 0.114712 -0.435322 7.546 -0.146113 0.055236
324.548085 1.167410 0.112115 -0.431694 7.546 -0.141238 0.032316
335.677208 1.126250 0.115170 -0.451837 7.546 -0.076123 0.019009
349.698651 1.100799 0.107757 -0.497666 7.546 -0.091695 0.083949
7.864853 1.131432 0.114069 -0.893140 7.546 0.027573 0.019681
21.248724 1.146917 0.114717 -0.760563 7.546 0.053598 0.027670
35.939910 1.160521 0.114018 -0.845694 7.546 -0.003308 0.045860
51.956272 1.150381 0.114165 -0.911698 7.546 0.084101 0.066686
68.918131 1.144979 0.115079 -0.834939 7.546 0.128873 0.067638
86.928005 1.150911 0.115796 -0.806937 7.546 0.030917 0.075992
104.734459 1.146284 0.114020 -0.807496 7.546 0.013390 0.085777
122.555049 1.159407 0.114207 -0.867049 7.546 -0.143258 0.089048
143.690040 1.153513 0.115739 -0.909393 7.546 -0.177501 0.090969
167.082974 1.152460 0.114998 -0.852061 7.546 -0.019532 0.079437
193.107732 1.142772 0.113491 -0.853496 7.546 -0.153622 0.077809
215.137171 1.155504 0.113626 -0.803212 7.546 0.009912 0.076477
236.110024 1.150443 0.114840 -0.881842 7.546 -0.016364 0.104322
254.971273 1.142941 0.114058 -0.871508 7.546 -0.132652 0.105522
274.518675 1.139346 0.113419 -0.825410 7.546 -0.231531 0.120016
291.636349 1.147299 0.112978 -0.809361 7.546 0.023360 0.069925
307.732144 1.132871 0.114791 -0.805432 7.546 -0.071238 0.065542
324.618559 1.168092 0.114162 -0.843879 7.546 -0.162412 0.042136
338.592136 1.144639 0.115040 -0.777160 7.546 -0.048900 0.019542
352.381839 1.129466 0.114154 -0.854143 7.546 -0.002916 0.021958
7.006538 1.100956 0.154408 -0.222006 7.546 0.056456 0.025042
21.171786 1.107030 0.157948 -0.221056 7.546 0.116032 0.027187
37.934688 1.094026 0.165951 -0.214762 7.546 0.263073 0.165279
52.323206 1.097938 0.161968 -0.216955 7.546 0.200601 0.051769
68.287274 1.099252 0.165193 -0.212510 7.546 0.242871 0.056476
85.918489 1.095283 0.165300 -0.214211 7.546 0.184919 0.052958
104.389437 1.100014 0.161887 -0.218035 7.546 0.297725 0.064002
122.593504 1.103756 0.159219 -0.230428 7.546 0.206152 0.067662
142.547027 1.100254 0.151813 -0.227634 7.546 0.243738 0.077046
168.362744 1.098762 0.148338 -0.227920 7.546 -0.021351 0.076948
192.660620 1.100920 0.146435 -0.233972 7.546 -0.024710 0.073392
216.819926 1.103337 0.150194 -0.224700 7.546 -0.122440 0.064763
237.476628 1.097934 0.159358 -0.221547 7.546 -0.104913 0.069346
255.673983 1.095559 0.165487 -0.216468 7.546 -0.252116 0.067686
273.425103 1.097482 0.166456 -0.211211 7.546 -0.255988 0.052841
291.349382 1.097262 0.165700 -0.207637 7.546 -0.351634 0.060293
308.223321 1.094484 0.167432 -0.197009 7.546 -0.235056 0.055497
323.386831 1.096945 0.171599 -0.190633 7.546 -0.201333 0.061739
338.474962 1.104483 0.162388 -0.209153 7.546 -0.140287 0.070720
352.662293 1.100808 0.156013 -0.221525 7.546 -0.040278 0.028224
7.654321 1.092073 0.161977 -0.370481 7.546 0.020768 0.092465
20.649202 1.101404 0.150742 -0.377680 7.546 0.134085 0.091111
37.556133 1.094057 0.169789 -0.374047 7.546 0.208609 0.101747
51.862645 1.089891 0.166669 -0.374656 7.546 0.199475 0.057890
68.706922 1.098779 0.168269 -0.370208 7.546 0.197354 0.070706
86.887621 1.097240 0.168021 -0.374670 7.546 0.026818 0.087651
104.519146 1.087759 0.168938 -0.367263 7.546 -0.040041 0.114836
122.695933 1.098802 0.174663 -0.370664 7.546 0.283118 0.122032
142.480332 1.102610 0.164842 -0.377216 7.546 0.025082 0.103980
168.295485 1.103507 0.159460 -0.379691 7.546 -0.214969 0.096292
192.357450 1.093431 0.158098 -0.374279 7.546 0.129008 0.086461
216.509257 1.092767 0.160746 -0.372190 7.546 -0.054080 0.097806
236.963529 1.083459 0.172668 -0.369346 7.546 -0.149553 0.109787
256.000772 1.088417 0.172442 -0.371483 7.546 -0.154467 0.105871
273.724620 1.099691 0.175992 -0.367109 7.546 -0.102219 0.097482
291.648520 1.093199 0.173686 -0.366463 7.546 -0.108498 0.074482
307.537569 1.091598 0.168795 -0.377794 7.546 -0.257633 0.102455
322.679037 1.096667 0.171181 -0.372848 7.546 -0.278670 0.169217
339.409410 1.104864 0.150616 -0.375114 7.546 -0.133990 0.048641
352.368456 1.093125 0.163242 -0.371564 7.546 -0.085366 0.033627
8.459844 1.090128 0.182403 -0.510552 7.546 0.027410 0.031069
20.432282 1.096457 0.157331 -0.511352 7.546 0.083504 0.063157
37.029677 1.090592 0.178405 -0.507615 7.546 0.150245 0.074440
51.753680 1.091281 0.171064 -0.510560 7.546 0.221423 0.076392
68.528863 1.093069 0.168517 -0.505643 7.546 0.118930 0.080386
86.783769 1.096680 0.170672 -0.513271 7.546 0.054928 0.090630
104.761884 1.092021 0.177779 -0.515863 7.546 0.086751 0.113655
123.487657 1.103218 0.172691 -0.505781 7.546 0.242558 0.149913
144.578022 1.100194 0.168190 -0.511477 7.546 0.016847 0.147495
169.083778 1.087547 0.176803 -0.510240 7.546 -0.172785 0.133646
191.142814 1.094952 0.171247 -0.519948 7.546 0.043644 0.123553
216.053024 1.092376 0.175343 -0.509536 7.546 -0.113481 0.122945
238.236224 1.084393 0.179423 -0.502360 7.546 -0.001840 0.163021
255.085717 1.076905 0.180607 -0.501840 7.546 -0.136706 0.122954
272.759325 1.092207 0.176534 -0.510243 7.546 0.113013 0.132105
291.508884 1.086899 0.174626 -0.504779 7.546 -0.015742 0.100314
307.939526 1.093074 0.165070 -0.511816 7.546 -0.057331 0.068727
322.577024 1.090025 0.170733 -0.513667 7.546 -0.137931 0.073999
339.686098 1.096099 0.154110 -0.510226 7.546 -0.113929 0.034550
351.903171 1.090342 0.184231 -0.509798 7.546 -0.037713 0.023415
10.643126 1.085770 0.181792 -0.699481 7.546 0.048795 0.025697
19.269257 1.099572 0.161372 -0.681651 7.546 0.040384 0.030043
37.338433 1.085228 0.183117 -0.684332 7.546 0.014801 0.069352
52.098078 1.093381 0.174201 -0.678346 7.546 0.235638 0.093355
67.279692 1.088243 0.175295 -0.692817 7.546 0.045636 0.098925
86.212629 1.095793 0.167342 -0.691123 7.546 0.029355 0.104155
104.680845 1.087112 0.180622 -0.691370 7.546 0.026708 0.117428
123.310514 1.089678 0.186812 -0.698496 7.546 0.395843 0.263099
144.083138 1.073534 0.184442 -0.683576 7.546 0.145257 0.170583
169.347771 1.089316 0.184120 -0.679694 7.546 -0.284771 0.202004
193.325482 1.079854 0.172270 -0.691825 7.546 -0.079282 0.168371
214.840820 1.085638 0.185891 -0.696361 7.546 -0.004884 0.162788
237.442660 1.074545 0.183205 -0.679526 7.546 -0.044821 0.201069
255.591182 1.083759 0.177986 -0.693723 7.546 -0.007864 0.137193
272.512047 1.087109 0.177859 -0.692159 7.546 -0.144229 0.120916
291.814436 1.085337 0.173087 -0.690048 7.546 -0.018333 0.092170
308.699818 1.098824 0.171446 -0.689924 7.546 0.050103 0.076378
322.906107 1.092673 0.175716 -0.694644 7.546 -0.136297 0.112483
340.304227 1.099301 0.161357 -0.682663 7.546 -0.085451 0.038473
349.527295 1.086403 0.180559 -0.698842 7.546 -0.024777 0.042178
7.171745 1.093738 0.176070 -1.001007 7.546 0.008331 0.016958
21.293885 1.094251 0.171539 -1.101636 7.546 -0.007941 0.060624
36.219818 1.102115 0.168085 -1.119889 7.546 0.028115 0.069533
50.019143 1.105763 0.166224 -1.062737 7.546 -0.095733 0.147179
68.485670 1.116924 0.170670 -1.078946 7.546 0.024650 0.198339
85.715274 1.086063 0.172451 -1.101963 7.546 0.218046 0.647775
114.884107 1.089232 0.279729 -1.082631 7.546 -0.405331 6.763510
127.478212 1.103398 0.231678 -1.064351 7.546 1.495148 7.737302
146.737351 1.104543 0.217515 -1.047521 7.546 -0.012945 0.324122
166.940006 1.088364 0.187964 -1.071380 7.546 0.522796 0.933787
192.374446 1.098937 0.177603 -1.066264 7.546 0.180627 0.207451
214.467631 1.054503 0.203499 -1.242986 7.546 -0.066147 0.351437
238.873615 1.087186 0.213364 -1.265100 7.546 0.033762 0.403905
255.119146 1.090280 0.190811 -1.027335 7.546 -0.083770 0.341325
272.976146 1.083724 0.185224 -0.993013 7.546 -0.071841 0.226570
293.527353 1.106824 0.167839 -0.843623 7.546 0.294409 0.704108
308.771358 1.100318 0.168776 -1.031227 7.546 0.093782 0.123637
322.872348 1.093954 0.172702 -1.008415 7.546 -0.045878 0.075457
339.406210 1.098753 0.171849 -1.154480 7.546 -0.055429 0.067714
352.807357 1.093483 0.175821 -0.996741 7.546 0.014080 0.022251
7.367286 1.345489 0.153554 -0.189797 7.546 0.036305 0.036280
21.934533 1.359487 0.148605 -0.193084 7.546 0.149780 0.022226
36.394203 1.376804 0.154367 -0.195599 7.546 0.182590 0.063342
52.153709 1.343910 0.162804 -0.198343 7.546 0.232140 0.061291
68.481511 1.345454 0.160975 -0.195365 7.546 0.317087 0.061536
86.271054 1.348524 0.162736 -0.193945 7.546 0.239709 0.052215
103.914008 1.351818 0.162776 -0.203022 7.546 0.251885 0.060502
122.682291 1.353266 0.156485 -0.201722 7.546 0.359776 0.066443
142.868577 1.351729 0.153136 -0.206050 7.546 0.069671 0.064821
167.227000 1.351268 0.149282 -0.207228 7.546 0.001540 0.073742
192.568958 1.356727 0.148926 -0.205241 7.546 -0.239880 0.063431
